lat,lon
47.3667,8.55
47.5667,7.6
47.36612594,9.65820413
46.15732,7.80044
47.3667,8.55
46.497324507,9.837891617
47.657739587,9.175566014
46.7778599,9.67655
46.5169601,6.6296902
47.54277,7.59505
46.09428,7.23197
46.664655277,7.860407599
46.375543279,7.627895073
46.2,6.15
47.3709317,8.5352017
46.80800538,8.400659526
47.3667,8.55
47.5667,7.6
47.5475,7.589722222
47.25,8.683333333
47.56036328,7.591005506
47.3667,8.55
46.68499365,7.855741318
47.563840792,7.600107287
47.5667,7.6
47.3839493,8.5100603
46.62643,9.74905
46.226849505,6.140980162
47.052297247,8.300211883
46.191423857,6.107504812
47.388085847,8.539126422
47.596562695,7.555850883
46.21035,6.14288
47.423415669,8.563583919
47.4667,9.58333
47.049618229,8.309178434
46.35782496,6.21585126
47.3667,8.55
46.548284808,6.547769975
47.569713122,7.592135227
46.215679682,10.167107905
46.595567663,7.907536337
46.35782496,6.21585126
47.49975,8.72422
46.4333,6.91667
47.552777778,7.591111111
45.866299947,8.984994542
47.051660708,8.306844776
47.051660708,8.306844776
46.41261361,8.102843812
47.1049292,6.8320591
46.226666667,6.140555556
47.05,8.31
45.822548219,9.050244331
46.489530536,9.807914934
46.68499365,7.855741318
47.563840792,7.600107287
47.56036328,7.591005506
47.718458483,8.509252025
47.378309706,8.538442996
46.2,6.15
46.9333,10.35
47.0333,9.06667
47.5667,7.6
47.375459646,8.538920438
46.944381293,7.433938204
47.3667,8.55
46.2,6.15
47.41325,8.5372295
47.2833,8.53333
46.18785168,8.99678003
46.004881523,8.956006938
46.15295704,8.770536348
47.659891114,9.177941366
46.2,6.15
47.596153222,7.582834423
46.438225484,8.841053716
46.63662,8.59482
47.5667,7.6
47.5667,7.6
47.563840792,7.600107287
46.5194,6.6305
47.051660708,8.306844776
46.611322227,7.942219166
47,6.96667
47.563840792,7.600107287
47.587400536,7.650819137
47.398860625,8.52777285
46.68499365,7.855741318
46.438717805,6.906034047
46.260601553,6.141579453
46.68471,7.8564
47.106111,6.815833
46.234084977,6.119073965
46.20083433,6.148020475
47.563488701,7.590779611
47.541579747,7.619863899
47.3667,8.55
47.563840792,7.600107287
46.2,6.15
47.411388889,8.551666667
47.416667,9.366667
47.546656268,7.594868586
47.467200476,7.801503146
47.556884166,7.592661459
46.0167,7.75
46.219354018,10.15476277
46.163791897,8.885094627
46.662483187,7.809376102
46.003838138,8.951426705
46.2,6.15
47.563840792,7.600107287
46.9,6.85
46.3829308,6.23842
47.055781452,8.484390775
46.521389297,6.626967975
47.383339019,8.529202349
46.2051998,6.1352303
46.204,6.13628
47.563840792,7.600107287
46.869216994,9.88101704
47.5667,7.6
46.834161946,9.281738159
46.7778599,9.67655
47.570833,7.584722
46.506813553,6.626288517
46.819984429,9.263399933
46.7833,9.66667
45.991322133,7.70937915
46.605990477,7.921112896
47.5667,7.6
46.6167,8.05
46.950049751,7.44305732
46.510473447,6.309724491
46.961425448,10.3188115
46.770689277,8.423191479
47.1224213,9.4850998
46.2833,7.45
47.172487923,8.511525113
47.451470672,8.560188539
46.20732,6.16774
47.5667,7.6
47.376134683,8.541427135
47.452376669,8.560602273
46.8067705,7.156067
47.452376669,8.560602273
46.608038838,7.066360942
46.8333,9.28333
47.386195761,8.517436147
46.9167,7.46667
47.56036328,7.591005506
46.180180169,7.366594474
46.68499365,7.855741318
47.563840792,7.600107287
46.206246079,6.144843294
47.437431038,8.571512085
46.322218278,7.073940476
47.1667,8.51667
47.5667,7.6
47.56036328,7.591005506
47.214735,8.611444
47.596250046,7.603516218
46.25,7.01667
46.782892744,9.679684599
47.563840792,7.600107287
46.3,8.96667
47.382752791,8.503904793
47.452376669,8.560602273
47.616666667,7.666666667
46.497324507,9.837891617
47.599145814,7.531295112
47.367,8.541
47.563840792,7.600107287
46.413987449,6.927975037
46.56498506,8.96072543
47.563840792,7.600107287
46.1167,7.91667
47.56106,7.59269
47.365009805,8.525343188
47.3840999,8.53267
47.25,7
47.558124542,7.587778217
47.563840792,7.600107287
47.05,8.31
46.5167,6.5
47.20709,7.53972
47.05,8.31
46.0167,8.78333
47.5667,7.6
46.2,6.15
47.3833,8.18333
46.1,7.21667
47.3667,8.55
46.6167,6.51667
46.003491324,8.960580342
47.556967496,7.582430352
47.5667,7.6
46.9333,10.35
47.427636476,8.548954121
46.296625092,7.055245635
47.2333,8.66667
47.5667,7.6
46.095811294,7.229503064
47.3847313,8.5340405
47.563840792,7.600107287
47.551982771,7.58775941
46.4667,7.13333
46.0167,7.75
46.813340947,9.315440404
47.5667,7.6
46.362519024,7.978757182
47.25,8.76667
46.205325196,6.153195672
47.5667,7.6
47,8.61667
47.25215,8.76817
47.05,8.31
47.5667,7.6
47.563488701,7.590779611
47.031686957,8.4332587
47.556340839,7.591884044
47.55429,7.59403
46.978537914,10.372684195
47.56398,7.59943
47.55236,7.58757
47.547222182,7.589764022
47.31157,7.89269
46.187223291,6.128166959
46.6833,7.85
47.563840792,7.600107287
47.563840792,7.600107287
47.3667,8.55
47.547222182,7.589764022
46.699222222,8.709111111
46.1,7.21667
46.9167,7.46667
47.58131972,7.587075121
46.9167,7.46667
47.411388889,8.551666667
47.5667,7.6
47.563840792,7.600107287
46.783282116,9.664038311
46.8167,9.6
47.5667,7.6
46.52174279,6.627188729
47.5551699,7.58917
46.25171208,7.66513502
47.563840792,7.600107287
45.991322133,7.70937915
47.5667,7.6
47.376438108,8.539733859
47.556201072,7.588292184
47.377941859,8.526595935
46.216604155,6.182410853
47.05,8.31
47.15,9.05
47.56036328,7.591005506
47.5667,7.6
47.563840792,7.600107287
47.083331,9.271791
46.090365736,7.266275104
47.36076,8.5516
46.520423618,6.631972568
46.99244,6.93025
47.563840792,7.600107287
47.31774,8.55259
47.616667,9.05
47.54895,7.58726
46.584722,7.961111111
47.671392,9.167006
46.68779,7.89981
47.5667,7.6
46.191944802,6.815339676
47.3667,8.55
47.563840792,7.600107287
46.2154083,9.0399303
47.5595703,7.5871701
46.505863598,8.897718702
47.200809207,7.528353115
46.95,7.45
46.296625092,7.055245635
47.382606622,8.540500538
47.5667,7.6
47.3667,8.55
47.055337705,8.484268882
46.180487294,7.287131734
47.56036328,7.591005506
46.9667,8.35
47.3667,9.68306
47.5667,7.6
47.563840792,7.600107287
46.605990477,7.921112896
47.5667,7.6
47.582160842,7.592574558
46.799831903,10.306187058
47.3667,7.33333
47.35998362,8.53258295
47.3762,8.53999
46.3833,8.88333
47.3661,8.5459
46.95,7.45
47.5667,7.6
47.1667,8.51667
47.3840999,8.53267
47.38591838,8.528552335
47.5475,7.589722222
46.2,6.15
47.051660708,8.306844776
47.5667,7.6
46.1986,6.15102
46.6167,8.05
47.563840792,7.600107287
46.126677129,7.060570808
47.599145814,7.531295112
47.5667,7.6
47.0503,8.55306
46.872630485,9.886638915
47.5598699,7.58818
47.563691383,7.581826024
47.05,8.31
47.563840792,7.600107287
47.557045213,7.58403747
46.079983064,7.318582327
46.206246079,6.144843294
47.596153222,7.582834423
47.3667,8.55
47.652744793,7.536621919
46.942785988,6.73638754
47.452557574,8.560755808
46.2,6.15
47.563840792,7.600107287
47.563840792,7.600107287
47.5661812,7.6068702
46.181875623,6.07556573
46.767360811,9.062869599
46.49465,9.83982
46.497324507,9.837891617
47.051660708,8.306844776
46.5,9.83333
46.516666667,6.666666667
47.666666667,9.183333333
47.05,8.31
47.5559006,7.58641
46.508836397,6.499576242
47.5667,7.6
46.9167,7.46667
47.563840792,7.600107287
47.564036572,7.600047852
46.2,6.15
47.556967496,7.582430352
47.5667,7.6
45.983358574,6.926510924
47.567626016,7.582561269
47.378309706,8.538442996
47.563840792,7.600107287
46.773662092,8.268698785
47.42646,9.38024
47.5667,7.6
47.3667,8.55
47.602551477,7.617871558
47.5667,7.6
47.375459646,8.538920438
47.3667,8.55
46.95,7.45
47.407964943,8.577043029
47.5667,7.6
47.05888,8.31026
46.0167,7.75
46.23469177,6.118286267
47.5535799,7.58878
47.5551327,7.58917435
47.38521,8.51922
46.8,6.75
47.546656268,7.594868586
46.2,6.15
47.051587596,8.306801878
47.56142,7.59221
47.5125389,8.5372896
47.5667,7.6
47.55267,7.58816
47.599145814,7.531295112
46.572,8.376333333
46.173700108,8.783640132
46.80800538,8.400659526
46.521389297,6.626967975
47.3667,8.55
47.3667,8.55
46.618055556,7.938055556
47.5667,7.6
47.377825188,8.52380275
46.2,6.15
47.051660708,8.306844776
46.2,9.01667
47.5667,7.6
46.605990477,7.921112896
47.41748,8.04665
47.5667,7.6
47.3686,8.53815
46.962453041,9.72586771
47.563840792,7.600107287
47.364104489,8.54502219
46.1333,7.1
47.05017,8.33807
47.563840792,7.600107287
47.04932,8.3045
47.2667,8.33333
47.563840792,7.600107287
47.556666667,7.592222222
46.2039604,6.1469402
46.23522834,6.117986142
47.3667,8.55
45.992629156,7.754415035
47.56804847,7.599976026
47.563840792,7.600107287
46.95,7.45
47.544790979,7.596894198
46.819984429,9.263399933
47.599158233,7.531005546
46.681044913,7.863701293
47.55373,7.59119
47.2333,8.66667
47.666666667,9.183333333
46.026059623,7.481341427
46.135269656,7.316261909
46.47346,7.13049
47.5667,7.6
46.774683973,8.269352793
47.5667,7.6
46.7833,9.66667
47.554975211,7.589765098
46.95,7.45
46.219354018,10.15476277
47.5667,7.6
46.457472031,6.852034545
46.659338547,8.671139257
47.56365,7.60176
47.0194,8.4011
47.547222182,7.589764022
47.6945411,8.636299429
47.5667,7.6
47.23135124,8.8404663
47.563840792,7.600107287
47.452529554,8.462402671
47.42236,9.67283
47.563840792,7.600107287
47.477159752,9.585084604
46.206246079,6.144843294
47.05,8.31
47.5667,7.6
47.5,8.75
47.35224,7.90293
46.4833,6.4
47.404837813,9.303289808
47.5667,7.6
47.373157501,8.536718937
47.2167,8.93333
47.25,8.85
46.23469177,6.118286267
47.452376669,8.560602273
47.3667,8.55
47.3709709,8.498803133
47.563840792,7.600107287
47.5667,7.6
46.506813553,6.626288517
47.37565,8.52454
46.205325196,6.153195672
47.511251149,8.688565358
47,6.96667
47.5560539,7.588880332
47.563840792,7.600107287
46.135405601,6.799537244
46.1,7.21667
46.584976134,7.960841513
47.602551477,7.617871558
47.5667,7.6
47.563840792,7.600107287
47.240591687,8.722216225
47.5,9.23333
46.584193329,7.08230774
46.003838138,8.951426705
47.563840792,7.600107287
47.3667,8.55
47.5667,7.6
46.028839598,7.11636176
46.1833,7.83333
46.0108719,8.9500799
47.452376669,8.560602273
47.563840792,7.600107287
46.989007647,6.900640905
46.982265567,10.317172069
47.5667,7.6
47.5667,7.6
46.45,6.16667
46.216666667,6.183333333
46.832759694,9.805682888
47.5667,7.6
46.016975542,7.770033921
47.5667,7.6
47.563840792,7.600107287
46.79502,7.15138
47.2667,8.58333
46.45906692,6.842609224
47.563840792,7.600107287
46.438717805,6.906034047
47.051660708,8.306844776
47.051936066,8.306052219
47.3840999,8.53267
46.474140823,7.28563416
46.636334039,8.595178481
46.935195086,7.425592023
47.374200328,8.538960328
45.9167,8.98333
47.563840792,7.600107287
47.051660708,8.306844776
47.019667633,7.453545917
46.95,7.45
47.563840792,7.600107287
46.17160188,7.225286799
46.797189965,10.298966672
47.55505705,7.58933237
46.982332041,10.317417244
47.5667,7.6
47.3840999,8.53267
46.957397218,7.491966135
47.563840792,7.600107287
46.974021226,7.476418222
47.4486809,8.6013098
47.307312733,8.598217783
47.5667,7.6
46.2,6.15
46.944991371,8.505231835
47.569713122,7.592135227
47.367,8.541
46.96975,8.59241
47.412277928,8.554327858
46.2,6.15
45.98405257,6.92827445
47.2333,7.51667
46.75,7.61667
46.20919,6.1499499
47.563840792,7.600107287
46.232253272,6.10866723
46.369378017,8.133916855
46.5333,6.9
46.517128554,6.630655039
47.3661,8.5459
47.563840792,7.600107287
47.556967496,7.582430352
47.59087,7.5943
46.226666667,6.140555556
47.599145814,7.531295112
47.3667,8.55
47.563840792,7.600107287
46.1667,9
46.41079023,10.022400218
47.664807698,9.175230295
45.950096767,8.82826175
46.2,6.15
46.0167,7.75
46.4333,6.91667
47.3900426,8.5112531
46.35,7.01667
46.003491324,8.960580342
47.5667,7.6
47.563840792,7.600107287
47.55448,7.60154
47.452864766,8.563865819
47.3667,8.55
46.090365736,7.266275104
47.7643,8.7507
46.1,7.21667
46.2,6.15
47.5667,7.6
47.543307719,7.587548016
47.3667,8.55
47.677554846,8.613649689
46.2679199,6.85744
46.18351,7.29474
47.383176195,8.529978503
47.563840792,7.600107287
47.4667,9.28333
47.56125,7.5973
46.2167,7.6
47.40704,8.38693
47.563840792,7.600107287
47.5667,7.6
47.189775934,8.896546193
47.390188792,8.511598864
46.9667,8.46667
46.95,7.45
47.5444246,7.5953914
47.563840792,7.600107287
47.563840792,7.600107287
46.021555919,7.748323017
46.22508,6.14659
47.368637736,8.540692407
47.55619884,7.58995292
47.1321,7.24368
46.3167,7.98333
47.563840792,7.600107287
47.563840792,7.600107287
47.5667,7.6
45.839827254,9.036485661
47.563840792,7.600107287
46.183333333,8.833333333
47.364104489,8.54502219
47.055337705,8.484268882
45.816666667,9.033333333
47.56717,7.59931
47.5667,7.6
46.158885,6.076854
47.118563705,8.523006465
47.5,7.01667
47.5667,7.6
47.56274,7.59939
46.5198,6.6335
47.5667,7.6
46.68499365,7.855741318
47.3648109,8.5463495
47.3667,8.55
47.2333,7.51667
47.5667,7.6
47.19502,7.58305
47.452376669,8.560602273
47.3809624,8.5731277
47.666666667,9.183333333
46.103916667,8.866027778
47.563840792,7.600107287
47.4172,7.08994
47.5667,7.6
47.38539,8.54761
47.563840792,7.600107287
46.23378,6.11822
47.56398,7.59943
47.563840792,7.600107287
47.563840792,7.600107287
47.37285187,8.541503912
47.3333,9.33333
47.05,8.31
47.5667,7.6
47.389774521,8.492179193
46.8333,8.41667
46.480041696,6.773411615
47.563840792,7.600107287
47.3667,8.55
46.48411,6.75961
47.563840792,7.600107287
46.482626119,9.831759652
47.5667,7.6
47.563840792,7.600107287
46.95,7.45
47.5667,7.6
46.36944226,7.968629453
46.9167,7.46667
47.563840792,7.600107287
47.563840792,7.600107287
46.559166667,8.561388889
47.563840792,7.600107287
46.559560203,7.894107143
46.0167,7.75
46.20356,6.17346
47.563840792,7.600107287
46.206616062,6.162064747
47.563840792,7.600107287
47.183333333,8.316666667
46.2,9.01667
46.505395536,9.787709691
47.563840792,7.600107287
46.1333,6.08333
47.392143114,8.04630273
45.822548219,9.050244331
46.18685,7.3846
46.772361111,9.849305556
47.552528247,7.575533105
47.55918,7.61218
46.19863,6.13823
47.2333,7.51667
47.38453,8.57476
47.5667,7.6
47.563840792,7.600107287
46.508826682,6.499569124
46.438717805,6.906034047
47.563488701,7.590779611
47.371452953,8.527692954
47.563840792,7.600107287
46.175080424,6.870848903
47.40704,8.38693
46.5198,6.6335
47.55238,7.59075
47.3667,8.55
47.563840792,7.600107287
47.388305169,8.519500479
47.5667,7.6
46.439038125,6.9052205
47.375459646,8.538920438
46.50942,6.31142
47.563840792,7.600107287
46.1833,6.13333
47.342911963,7.369571943
47.5667,7.6
46.282222222,10.090277778
45.85,9.03333
47.5667,7.6
47.563840792,7.600107287
46.1,7.21667
47.377941859,8.526595935
47.563840792,7.600107287
46.7833,9.66667
47.370566359,8.534094202
47.5667,7.6
47.563840792,7.600107287
46.6833,7.68333
47.563840792,7.600107287
46.422513935,6.25655048
47.4125,8.62026
46.8,8.16667
47.599145814,7.531295112
46.2,6.15
47.137805972,7.246649594
46.193349003,6.148695849
47.5479399,7.5906
46.879544778,9.81477627
47.5667,7.6
46.195626257,7.018287928
46.116806012,7.510071214
46.220405,7.0059521
47.4,8.61667
47.563840792,7.600107287
46.6131,7.9409
47.395529952,7.421538754
46.180180169,7.366594474
46.220405,7.0059521
47.366791476,8.544432915
46.810625605,7.17348149
46.95,7.45
46.5167,6.63333
46.716666667,7.966666667
46.4816093,6.82759
46.95,7.45
47.3667,8.55
46.716666667,7.966666667
46.72863645,6.413015472
46.50179,6.68544
46.7333,6.41667
47.570866844,7.578833252
45.8329582,9.0326099
46.793732641,8.398106491
47.558359802,8.913061822
47.3667,7.33333
46.5167,6.7
46.8333,8.41667
46.5639216,6.5252854
47.511293876,9.434727984
46.2,6.15
47.084444444,6.71
46.547390121,6.554446346
47.3667,8.55
46.4833,7.56667
46.607927568,6.522647603
47.6333,8.5
47.452376669,8.560602273
46.831987746,6.858482943
46.964524347,7.375961444
47.502280208,8.75013812
46.7333,6.41667
47.3667,8.55
46.512419299,6.497841488
46.214848917,6.147171402
47.5667,7.6
47.25,7.96667
46.35,7.01667
46.716666667,7.966666667
47.563840792,7.600107287
46.01085,7.76465
47.5167,7.61667
46.71221868,6.380234395
46.032194,6.929409
46.236215919,6.119435653
47.38453,8.57476
46.09428,7.23197
46.209165128,6.135566292
46.1833,7.58333
46.095811294,7.229503064
47.3667,8.55
46.903048278,8.624490497
47.399674933,8.514524417
46.091616929,8.987383652
46.1,7.21667
47.367046133,8.539550453
46.6837002,7.8556628
46.1,7.21667
47.552823133,7.5887976
46.6313705,7.7070999
47.43361,9.4059899
46.1,7.21667
47.5667,7.6
46.095811294,7.229503064
47.386421113,8.075314179
46.633063157,6.526368847
46.095811294,7.229503064
46.95095,7.46057
46.1,7.21667
46.9167,7.46667
46.09428,7.23197
46.3945723,9.6808569
46.1,7.21667
47.554732434,7.589126243
47.364104489,8.54502219
46.75,7.61667
46.1,7.21667
46.188888889,6.158055556
47.1167,7.23333
46.136815037,6.124035266
46.4833,6.4
46.76063504,7.628438473
46.1,7.21667
46.095811294,7.229503064
46.15,8.76667
46.21239,7.39826
46.21136,6.14445
47.67755224,8.613644124
47.260816493,8.596837864
47.5667,7.6
46.1,7.21667
47.57084736,7.578998831
46.100410389,7.217801348
46.09428,7.23197
46.095811294,7.229503064
45.988616494,7.763528255
46.1,7.21667
47.37708,8.53956
46.1,7.21667
47.416667,9.366667
47.38060149,8.50618591
46.095811294,7.229503064
46.3167,7.5
46.092568404,7.233130159
46.497324507,9.837891617
46.175080424,6.870848903
46.153796782,8.768924296
46.095811294,7.229503064
46.75065,7.63371
45.8667,8.98333
47.378309706,8.538442996
46.09428,7.23197
46.1,7.21667
46.95,7.45
46.037013294,8.954675809
46.03990027,8.923931551
46.963888889,7.093888889
47.563840792,7.600107287
47.452376669,8.560602273
46.9167,7.46667
46.654763059,7.772486165
47.3667,8.55
46.95,7.45
47.5932215,7.5556274
47.411388889,8.551666667
46.1,7.21667
47.3667,9.68306
47.319264056,8.373593206
47.33,8.3
47.1667,8.51667
47.602753487,7.617804765
47.05,8.31
47.65,9.18333
46.09428,7.23197
46.50684284,6.626660554
47.3840999,8.53267
46.982237378,10.317589678
46.521381649,6.63012568
46.09583,7.22947
46.083448422,7.280983839
47.3667,8.55
46.095811294,7.229503064
47.5667,7.6
46.192452702,7.23733987
46.10057,7.23034
46.09568,7.2302
47.266666667,9.533333333
46.220888037,6.137950342
47.37635404,8.541806926
46.191423857,6.107504812
47.373676593,8.529967592
47.3667,8.55
47.372729787,8.542511303
46.10057,7.23034
46.1,7.21667
47.6333,9.21667
47.421227172,8.555434569
46.095811294,7.229503064
46.819984429,9.263399933
45.9,8.98333
47.563840792,7.600107287
46.095811294,7.229503064
46.9833,7.45
46.35782496,6.21585126
46.139744878,7.293483984
46.3833,6.25
46.095811294,7.229503064
47.563840792,7.600107287
47.047597104,7.080701914
46.1,7.21667
46.1,7.21667
46.19647,6.13007
46.3833,6.25
46.95,7.45
47.3667,8.55
46.80606,7.15445
46.224143276,6.100671814
47.452557574,8.560755808
46.25,6.08333
46.1,7.21667
46.234235105,7.365500899
46.9167,7.46667
46.5198,6.6335
47.452376669,8.560602273
47.5667,7.6
46.3,7.53333
46.450810806,9.940972463
47.4125,8.62026
47.5167,7.68333
46.9,6.85
45.983358574,6.926510924
45.840998802,9.003246445
46.68499365,7.855741318
46.95,7.45
46.497324507,9.837891617
46.095307196,7.231505619
46.4806905,9.817318
46.095811294,7.229503064
46.09565487,7.231914875
46.09428,7.23197
47.37821,8.52717
46.3833,6.25
46.09428,7.23197
46.2333,7.35
46.09428,7.23197
47.5,8.75
46.2101784,6.1508799
47.5333,9.3
46.657777778,7.098333333
47.56398,7.59943
46.79125,6.472222222
47.3667,8.55
46.2,6.15
46.004361966,8.949758433
46.1,7.21667
46.095811294,7.229503064
47.3667,8.55
46.09428,7.23197
46.75,9.55
45.80830081,9.02161263
45.84522537,9.04660519
46.095811294,7.229503064
47.38453,8.57476
47.5,8.86667
47.313937,8.04664
46.9455,6.871
46.168869,7.0251298
47.37587,8.53799
46.0995,7.23016
46.95,7.45
46.80800538,8.400659526
46.07960003,7.215528323
46.94769,7.44586
47.364104489,8.54502219
47.3667,8.55
46.685126464,7.855067233
46.090920417,7.266637424
46.776137892,9.676786722
46.600035116,10.408880286
46.4667,6.33333
46.095811294,7.229503064
46.67136,7.04369
47.05,8.31
46.559166667,8.561388889
46.780876733,9.662820813
45.971330131,7.722196422
47.3667,8.55
46.312113704,7.385645222
46.095811294,7.229503064
47.563840792,7.600107287
47.666790212,9.17494429
45.855464,8.908
47.37363,8.5368099
46.095811294,7.229503064
47.7333,8.83333
47.31774,8.55259
47.5667,7.6
47,6.96667
46.2,9.01667
46.9167,7.46667
46.61971277,7.553157044
46.095811294,7.229503064
47.413560179,9.261851536
46.23469177,6.118286267
46.095811294,7.229503064
47.05,8.48333
46.2,6.15
47.3667,8.55
46.1,7.21667
47.05,8.31
46.003838138,8.951426705
46.4833,9.9
46.10057,7.23034
46.95,7.45
46.660555556,8.053611111
47.051660708,8.306844776
47.5167,9.43333
46.207754566,6.13796296
46.040303329,8.994557487
46.103567508,7.22451944
46.043850526,8.926051989
46.226666667,6.140555556
46.35782496,6.21585126
46.9167,7.46667
47.029606023,8.4214171
46.1,7.21667
46.801256498,9.831770325
46.5,9.83333
46.1,7.21667
46.9167,7.46667
46.095811294,7.229503064
46.68499365,7.855741318
46.2,9.01667
46.498829165,6.47544163
46.95,7.45
47.546656268,7.594868586
46.197654984,6.14339399
46.043850526,8.926051989
46.4833,7.25
45.85269311,8.942691265
46.8,9.25
46.9167,7.46667
46.09428,7.23197
47.382712935,8.539903192
46.1,7.21667
46.506813553,6.626288517
46.095811294,7.229503064
47.4667,8.3
46.095811294,7.229503064
46.7833,6.65
46.368930073,7.648467051
46.092568404,7.233130159
46.2,6.15
46.1,7.21667
46.095811294,7.229503064
46.090365736,7.266275104
46.6833,7.85
46.09583,7.22947
47.34956752,8.491102
46.1833,7.3
46.45,6.85
46.09428,7.23197
46.10057,7.23034
47.3667,8.55
47.3667,8.55
46.780819926,9.662836674
46.09428,7.23197
46.968333333,7.284444444
46.09428,7.23197
46.678858692,7.817711934
46.1,7.21667
47.42214,9.37055
46.095811294,7.229503064
46.501935019,6.684908124
46.51958,6.63254
46.4333,6.91667
46.095811294,7.229503064
46.098470965,7.27281996
47.504977402,8.689478198
47.461218101,8.552789096
46.0609899,8.9295
46.497324507,9.837891617
46.095811294,7.229503064
47.56142,7.59221
45.85,9
46.180487294,7.287131734
46.508826682,6.499569124
47.40762157,9.30572647
46.10057,7.23034
47.45,8.61667
46.095811294,7.229503064
46.20773,6.86285
47.348387279,9.130469726
47.374400149,8.535738992
46.8,7.15
46.2,6.15
47.05,8.31
46.07960003,7.215528323
46.947932,7.447307
46.6049272,6.2304126
46.206246079,6.144843294
46.095811294,7.229503064
47.3667,8.55
46.5198,6.6335
46.2333,7.35
46.2,6.15
46.095811294,7.229503064
47.05,8.31
46.095811294,7.229503064
46.8373004,6.6683676
46.023851907,8.922277243
46.1992,6.1376
46.5102081,6.6207299
47.49953093,8.748740862
47.3667,8.55
46.1,7.21667
46.00526,8.9502
46.095811294,7.229503064
47.666666667,9.183333333
47.1333,9.51667
47.3644485,8.5245199
46.09428,7.23197
47.0833,7.15
46.1,7.21667
46.0167,7.75
47.5667,7.6
46.1,7.21667
46.1,7.21667
46.1,7.21667
47.5667,7.6
46.2833,6.83333
46.095811294,7.229503064
46.0167,7.75
46.9167,7.46667
46.2667,6.15
46.00749956,8.962934017
47.389774521,8.492179193
46.1,7.21667
47.43016,8.5719
46.006494093,9.005130022
46.282445803,7.513288826
47.49864,8.72514
46.583601055,7.081545142
46.079983064,7.318582327
47.140356274,9.523026701
46.780819926,9.662836674
46.681044913,7.863701293
46.095811294,7.229503064
46.95,7.45
47.55429,7.59403
47.563840792,7.600107287
46.521458115,6.62558857
47.0333,9.06667
46.079983064,7.318582327
46.083448422,7.280983839
47.05,8.31
47.5667,7.6
47.1715088,8.5162096
47.3167,8.58333
46.00749956,8.962934017
47.563840792,7.600107287
46.159304643,8.769586078
47.3667,8.55
47.3840999,8.53267
46.935114387,7.41772966
47.3153191,7.7989702
47.69976,8.62655
46.09428,7.23197
46.94813,7.45186
46.021555919,7.748323017
46.2,6.15
46.1,7.21667
46.95,9.46667
46.2167,8.75
45.8698883,8.9878798
46.10057,7.23034
47.372944,8.542767
47.3667,7.33333
46.079983064,7.318582327
47.697624022,8.753001312
46.092252302,7.233013671
47.5667,7.6
46.200980971,6.154499234
46.1,7.21667
46.206767718,6.146804968
46.912222222,7.499166667
46.095811294,7.229503064
46.68876862,7.863624555
46.512687434,6.528191511
46.192777778,9.022222222
47.386658678,8.516944454
46.095811294,7.229503064
47.452557574,8.560755808
46.821539163,8.393422343
47.3667,8.55
46.09428,7.23197
47.3648109,8.5463495
46.497996831,9.839027608
46.059708425,7.208366558
46.021555919,7.748323017
47.452376669,8.560602273
47.5667,7.6
46.69526397,7.135674303
46.206246079,6.144843294
46.09428,7.23197
46.094522008,7.233487047
46.210132914,6.143705214
46.3867,6.85
46.298139942,7.054971027
46.266958526,6.840312962
47.3667,8.55
46.595391181,7.907482544
47.55,7.78333
46.834720928,9.21539576
46.683333333,7.716666667
47.414327963,9.185662977
46.095811294,7.229503064
45.905490301,8.9709605
46.34927,7.15763
46.093501185,7.232335232
46.1,7.21667
46.1,7.21667
46.3,8.96667
46.1833,9
46.1,7.21667
46.1833,7.3
46.22995,7.35684
46.079983064,7.318582327
47.05,8.31
46.822708863,8.400782546
46.2,6.15
46.28971,7.09735
47.599158233,7.531005546
46.4833,6.81667
46.2,6.15
47.0424881,8.3192196
46.095811294,7.229503064
47.055337705,8.484268882
46.80800538,8.400659526
46.35782496,6.21585126
46.4833,6.88333
47.3667,8.55
46.1,7.21667
47.0167,7.63333
46.4843788,9.8387403
46.097687456,7.221387737
46.21013583,6.15063999
46.095811294,7.229503064
47.05,8.31
46.095811294,7.229503064
46.226666667,6.140555556
46.1,7.21667
46.794254123,10.24780903
45.868888889,7.170555556
46.18685,7.3846
46.095811294,7.229503064
47.693634147,8.648645731
46.2,6.15
46.3,7.05
46.2,6.15
47.1572699,9.52192
46.797189965,10.298966672
46.207010674,6.167392827
46.2833,10.1
46.1,7.21667
47.563840792,7.600107287
46.6167,8.05
47.24679511,9.52777564
47.3167,9.6
46.1,7.21667
46.51524,6.63547
46.09428,7.23197
46.6167,8.05
46.5198,6.6335
47.453270908,8.561186763
46.099198874,7.268364062
47.120833333,9.127777778
47.25,8.85
47.05,8.31
46.1,7.21667
47.056313821,8.319613567
47.4120598,8.5547304
46.9167,7.46667
47.452557574,8.560755808
46.083448422,7.280983839
46.0167,7.75
46.431527778,10.023583333
47.5911938,7.593689
47.3667,8.55
46.1,7.21667
46.5328789,7.66502
46.8,9.4
47.36333,8.5317
46.9,6.46667
47.564864682,7.599869527
47.50316,8.76173
46.9167,7.46667
47.44949,9.41099
47.023304433,8.294548988
46.095811294,7.229503064
46.095811294,7.229503064
47,6.96667
46.095811294,7.229503064
46.167724657,8.855968474
47.055776437,8.484391618
46.1,7.21667
46.95,7.45
46.1,7.21667
46.003838138,8.951426705
46.1,7.21667
47.38101,8.53506
